Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2914,Vegetable Oils,1987,1987,1000 tonnes,52,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2571,Soyabean Oil,1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2572,Groundnut Oil,1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2573,Sunflowerseed Oil,1987,1987,1000 tonnes,4,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2573,Sunflowerseed Oil,1987,1987,1000 tonnes,4,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2574,Rape and Mustard Oil,1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2575,Cottonseed Oil,1987,1987,1000 tonnes,4,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2575,Cottonseed Oil,1987,1987,1000 tonnes,4,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2577,Palm Oil,1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2579,Sesameseed Oil,1987,1987,1000 tonnes,2,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2579,Sesameseed Oil,1987,1987,1000 tonnes,2,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2580,Olive Oil,1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2580,Olive Oil,1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2586,"Oilcrops Oil, Other",1987,1987,1000 tonnes,5,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2586,"Oilcrops Oil, Other",1987,1987,1000 tonnes,41,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2918,Vegetables,1987,1987,1000 tonnes,454,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2918,Vegetables,1987,1987,1000 tonnes,447,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2601,Tomatoes and products,1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2605,"Vegetables, Other",1987,1987,1000 tonnes,454,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2605,"Vegetables, Other",1987,1987,1000 tonnes,447,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2919,Fruits - Excluding Wine,1987,1987,1000 tonnes,635,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2919,Fruits - Excluding Wine,1987,1987,1000 tonnes,356,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2611,"Oranges, Mandarines",1987,1987,1000 tonnes,11,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2611,"Oranges, Mandarines",1987,1987,1000 tonnes,12,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2614,"Citrus, Other",1987,1987,1000 tonnes,6,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2614,"Citrus, Other",1987,1987,1000 tonnes,6,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2615,Bananas,1987,1987,1000 tonnes,9,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2617,Apples and products,1987,1987,1000 tonnes,17,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2617,Apples and products,1987,1987,1000 tonnes,12,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2618,Pineapples and products,1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2619,Dates,1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2620,Grapes and products (excl wine),1987,1987,1000 tonnes,360,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2620,Grapes and products (excl wine),1987,1987,1000 tonnes,99,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2625,"Fruits, Other",1987,1987,1000 tonnes,242,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2625,"Fruits, Other",1987,1987,1000 tonnes,219,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2922,Stimulants,1987,1987,1000 tonnes,11,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2630,Coffee and products,1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2633,Cocoa Beans and products,1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2635,Tea (including mate),1987,1987,1000 tonnes,11,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2923,Spices,1987,1987,1000 tonnes,1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2923,Spices,1987,1987,1000 tonnes,1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2640,Pepper,1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2645,"Spices, Other",1987,1987,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2645,"Spices, Other",1987,1987,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2924,Alcoholic Beverages,1987,1987,1000 tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2655,Wine,1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2656,Beer,1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2658,"Beverages, Alcoholic",1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2943,Meat,1987,1987,1000 tonnes,204,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2943,Meat,1987,1987,1000 tonnes,207,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2731,Bovine Meat,1987,1987,1000 tonnes,70,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2731,Bovine Meat,1987,1987,1000 tonnes,71,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2732,Mutton & Goat Meat,1987,1987,1000 tonnes,114,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2732,Mutton & Goat Meat,1987,1987,1000 tonnes,114,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2734,Poultry Meat,1987,1987,1000 tonnes,13,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2734,Poultry Meat,1987,1987,1000 tonnes,15,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2735,"Meat, Other",1987,1987,1000 tonnes,8,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2735,"Meat, Other",1987,1987,1000 tonnes,8,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2945,Offals,1987,1987,1000 tonnes,40,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2945,Offals,1987,1987,1000 tonnes,40,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2736,"Offals, Edible",1987,1987,1000 tonnes,40,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2736,"Offals, Edible",1987,1987,1000 tonnes,40,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2946,Animal fats,1987,1987,1000 tonnes,22,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2946,Animal fats,1987,1987,1000 tonnes,22,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2740,"Butter, Ghee",1987,1987,1000 tonnes,10,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2740,"Butter, Ghee",1987,1987,1000 tonnes,10,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2743,Cream,1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2737,"Fats, Animals, Raw",1987,1987,1000 tonnes,12,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2737,"Fats, Animals, Raw",1987,1987,1000 tonnes,12,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2949,Eggs,1987,1987,1000 tonnes,14,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2949,Eggs,1987,1987,1000 tonnes,14,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2744,Eggs,1987,1987,1000 tonnes,14,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2744,Eggs,1987,1987,1000 tonnes,14,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2948,Milk - Excluding Butter,1987,1987,1000 tonnes,539,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2948,Milk - Excluding Butter,1987,1987,1000 tonnes,560,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2848,Milk - Excluding Butter,1987,1987,1000 tonnes,539,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2848,Milk - Excluding Butter,1987,1987,1000 tonnes,560,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2960,"Fish, Seafood",1987,1987,1000 tonnes,1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2960,"Fish, Seafood",1987,1987,1000 tonnes,1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2761,Freshwater Fish,1987,1987,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2761,Freshwater Fish,1987,1987,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2928,Miscellaneous,1987,1987,1000 tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2680,Infant food,1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2905,Cereals - Excluding Beer,1987,1987,1000 tonnes,1022,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2905,Cereals - Excluding Beer,1987,1987,1000 tonnes,1032,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5511,Production,2511,Wheat and products,1987,1987,1000 tonnes,593,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2511,Wheat and products,1987,1987,1000 tonnes,614,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2805,Rice (Milled Equivalent),1987,1987,1000 tonnes,7,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2805,Rice (Milled Equivalent),1987,1987,1000 tonnes,16,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2513,Barley and products,1987,1987,1000 tonnes,38,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2513,Barley and products,1987,1987,1000 tonnes,43,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2514,Maize and products,1987,1987,1000 tonnes,309,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2514,Maize and products,1987,1987,1000 tonnes,284,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2515,Rye and products,1987,1987,1000 tonnes,10,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2515,Rye and products,1987,1987,1000 tonnes,10,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2516,Oats,1987,1987,1000 tonnes,30,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2516,Oats,1987,1987,1000 tonnes,30,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2517,Millet and products,1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2518,Sorghum and products,1987,1987,1000 tonnes,35,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2518,Sorghum and products,1987,1987,1000 tonnes,35,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2520,"Cereals, Other",1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2907,Starchy Roots,1987,1987,1000 tonnes,89,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2907,Starchy Roots,1987,1987,1000 tonnes,93,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2532,Cassava and products,1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2531,Potatoes and products,1987,1987,1000 tonnes,89,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2531,Potatoes and products,1987,1987,1000 tonnes,93,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2533,Sweet potatoes,1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2534,"Roots, Other",1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2908,Sugar Crops,1987,1987,1000 tonnes,192,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2908,Sugar Crops,1987,1987,1000 tonnes,192,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5511,Production,2537,Sugar beet,1987,1987,1000 tonnes,192,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2537,Sugar beet,1987,1987,1000 tonnes,192,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2909,Sugar & Sweeteners,1987,1987,1000 tonnes,20,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2909,Sugar & Sweeteners,1987,1987,1000 tonnes,59,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5511,Production,2542,Sugar (Raw Equivalent),1987,1987,1000 tonnes,20,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2542,Sugar (Raw Equivalent),1987,1987,1000 tonnes,58,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2543,"Sweeteners, Other",1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2745,Honey,1987,1987,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2745,Honey,1987,1987,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2911,Pulses,1987,1987,1000 tonnes,22,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2911,Pulses,1987,1987,1000 tonnes,23,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5511,Production,2546,Beans,1987,1987,1000 tonnes,18,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2546,Beans,1987,1987,1000 tonnes,19,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2547,Peas,1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2549,"Pulses, Other and products",1987,1987,1000 tonnes,4,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2549,"Pulses, Other and products",1987,1987,1000 tonnes,4,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2912,Treenuts,1987,1987,1000 tonnes,5,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2912,Treenuts,1987,1987,1000 tonnes,5,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5511,Production,2551,Nuts and products,1987,1987,1000 tonnes,5,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2551,Nuts and products,1987,1987,1000 tonnes,5,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2913,Oilcrops,1987,1987,1000 tonnes,82,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2913,Oilcrops,1987,1987,1000 tonnes,82,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5511,Production,2555,Soyabeans,1987,1987,1000 tonnes,6,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2555,Soyabeans,1987,1987,1000 tonnes,6,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2556,Groundnuts (Shelled Eq),1987,1987,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2557,Sunflower seed,1987,1987,1000 tonnes,24,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2557,Sunflower seed,1987,1987,1000 tonnes,24,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2558,Rape and Mustardseed,1987,1987,1000 tonnes,0,S,Standardized data
