Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2605,"Vegetables, Other",1970,1970,1000 tonnes,478,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2919,Fruits - Excluding Wine,1970,1970,1000 tonnes,795,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2919,Fruits - Excluding Wine,1970,1970,1000 tonnes,609,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2611,"Oranges, Mandarines",1970,1970,1000 tonnes,18,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2611,"Oranges, Mandarines",1970,1970,1000 tonnes,21,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2614,"Citrus, Other",1970,1970,1000 tonnes,9,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2614,"Citrus, Other",1970,1970,1000 tonnes,9,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2615,Bananas,1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2617,Apples and products,1970,1970,1000 tonnes,27,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2617,Apples and products,1970,1970,1000 tonnes,25,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2618,Pineapples and products,1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2619,Dates,1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2620,Grapes and products (excl wine),1970,1970,1000 tonnes,364,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2620,Grapes and products (excl wine),1970,1970,1000 tonnes,195,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2625,"Fruits, Other",1970,1970,1000 tonnes,376,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2625,"Fruits, Other",1970,1970,1000 tonnes,359,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2922,Stimulants,1970,1970,1000 tonnes,12,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2630,Coffee and products,1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2633,Cocoa Beans and products,1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2635,Tea (including mate),1970,1970,1000 tonnes,12,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2923,Spices,1970,1970,1000 tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2923,Spices,1970,1970,1000 tonnes,4,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2640,Pepper,1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2645,"Spices, Other",1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2645,"Spices, Other",1970,1970,1000 tonnes,4,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2924,Alcoholic Beverages,1970,1970,1000 tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2655,Wine,1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2656,Beer,1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2658,"Beverages, Alcoholic",1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2943,Meat,1970,1970,1000 tonnes,189,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2943,Meat,1970,1970,1000 tonnes,189,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2731,Bovine Meat,1970,1970,1000 tonnes,62,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2731,Bovine Meat,1970,1970,1000 tonnes,62,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2732,Mutton & Goat Meat,1970,1970,1000 tonnes,106,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2732,Mutton & Goat Meat,1970,1970,1000 tonnes,106,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2734,Poultry Meat,1970,1970,1000 tonnes,10,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2734,Poultry Meat,1970,1970,1000 tonnes,10,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2735,"Meat, Other",1970,1970,1000 tonnes,11,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2735,"Meat, Other",1970,1970,1000 tonnes,11,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2945,Offals,1970,1970,1000 tonnes,41,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2945,Offals,1970,1970,1000 tonnes,41,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2736,"Offals, Edible",1970,1970,1000 tonnes,41,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2736,"Offals, Edible",1970,1970,1000 tonnes,41,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2946,Animal fats,1970,1970,1000 tonnes,27,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2946,Animal fats,1970,1970,1000 tonnes,27,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2740,"Butter, Ghee",1970,1970,1000 tonnes,14,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2740,"Butter, Ghee",1970,1970,1000 tonnes,14,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2743,Cream,1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2737,"Fats, Animals, Raw",1970,1970,1000 tonnes,13,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2737,"Fats, Animals, Raw",1970,1970,1000 tonnes,13,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2949,Eggs,1970,1970,1000 tonnes,14,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2949,Eggs,1970,1970,1000 tonnes,14,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2744,Eggs,1970,1970,1000 tonnes,14,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2744,Eggs,1970,1970,1000 tonnes,14,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2948,Milk - Excluding Butter,1970,1970,1000 tonnes,750,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2948,Milk - Excluding Butter,1970,1970,1000 tonnes,753,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2848,Milk - Excluding Butter,1970,1970,1000 tonnes,750,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2848,Milk - Excluding Butter,1970,1970,1000 tonnes,753,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2960,"Fish, Seafood",1970,1970,1000 tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2960,"Fish, Seafood",1970,1970,1000 tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5511,Production,2761,Freshwater Fish,1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2761,Freshwater Fish,1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2928,Miscellaneous,1970,1970,1000 tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,2,Afghanistan,5301,Domestic supply quantity,2680,Infant food,1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2905,Cereals - Excluding Beer,1970,1970,1000 tonnes,534,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2905,Cereals - Excluding Beer,1970,1970,1000 tonnes,618,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5511,Production,2511,Wheat and products,1970,1970,1000 tonnes,227,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2511,Wheat and products,1970,1970,1000 tonnes,303,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2805,Rice (Milled Equivalent),1970,1970,1000 tonnes,10,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2805,Rice (Milled Equivalent),1970,1970,1000 tonnes,10,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2513,Barley and products,1970,1970,1000 tonnes,10,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2513,Barley and products,1970,1970,1000 tonnes,10,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2514,Maize and products,1970,1970,1000 tonnes,227,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2514,Maize and products,1970,1970,1000 tonnes,235,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2515,Rye and products,1970,1970,1000 tonnes,9,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2515,Rye and products,1970,1970,1000 tonnes,9,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2516,Oats,1970,1970,1000 tonnes,20,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2516,Oats,1970,1970,1000 tonnes,20,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2517,Millet and products,1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2518,Sorghum and products,1970,1970,1000 tonnes,32,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2518,Sorghum and products,1970,1970,1000 tonnes,32,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2520,"Cereals, Other",1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2907,Starchy Roots,1970,1970,1000 tonnes,107,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2907,Starchy Roots,1970,1970,1000 tonnes,117,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2532,Cassava and products,1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2531,Potatoes and products,1970,1970,1000 tonnes,107,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2531,Potatoes and products,1970,1970,1000 tonnes,117,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2533,Sweet potatoes,1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2534,"Roots, Other",1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2908,Sugar Crops,1970,1970,1000 tonnes,117,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2908,Sugar Crops,1970,1970,1000 tonnes,117,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5511,Production,2537,Sugar beet,1970,1970,1000 tonnes,117,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2537,Sugar beet,1970,1970,1000 tonnes,117,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2909,Sugar & Sweeteners,1970,1970,1000 tonnes,17,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2909,Sugar & Sweeteners,1970,1970,1000 tonnes,28,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5511,Production,2542,Sugar (Raw Equivalent),1970,1970,1000 tonnes,16,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2542,Sugar (Raw Equivalent),1970,1970,1000 tonnes,27,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2543,"Sweeteners, Other",1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2745,Honey,1970,1970,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2745,Honey,1970,1970,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2911,Pulses,1970,1970,1000 tonnes,16,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2911,Pulses,1970,1970,1000 tonnes,18,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5511,Production,2546,Beans,1970,1970,1000 tonnes,13,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2546,Beans,1970,1970,1000 tonnes,15,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2547,Peas,1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2549,"Pulses, Other and products",1970,1970,1000 tonnes,3,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2549,"Pulses, Other and products",1970,1970,1000 tonnes,3,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2912,Treenuts,1970,1970,1000 tonnes,4,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2912,Treenuts,1970,1970,1000 tonnes,4,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5511,Production,2551,Nuts and products,1970,1970,1000 tonnes,4,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2551,Nuts and products,1970,1970,1000 tonnes,4,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2913,Oilcrops,1970,1970,1000 tonnes,48,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2913,Oilcrops,1970,1970,1000 tonnes,48,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,3,Albania,5511,Production,2555,Soyabeans,1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2555,Soyabeans,1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2556,Groundnuts (Shelled Eq),1970,1970,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5511,Production,2557,Sunflower seed,1970,1970,1000 tonnes,18,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2557,Sunflower seed,1970,1970,1000 tonnes,18,S,Standardized data
FBS,Food Balance Sheets,3,Albania,5301,Domestic supply quantity,2558,Rape and Mustardseed,1970,1970,1000 tonnes,0,S,Standardized data
